"REF_DATE","GEO","DGUID","Duration of unemployment","Age group","Sex","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-08","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-09","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-10","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-11","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-12","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2021-01","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2021-02","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2021-03","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2021-04","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2021-05","Manitoba","2016A000246","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078676709","8.9.1.1.2.2",,"..",,,"1"
"2020-01","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","16.4",,,,"1"
"2020-02","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","18.2",,,,"1"
"2020-03","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","19.1",,,,"1"
"2020-04","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","12.2",,,,"1"
"2020-05","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","12.4",,,,"1"
"2020-06","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","13.6",,,,"1"
"2020-07","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","15.0",,,,"1"
"2020-08","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","20.7",,,,"1"
"2020-09","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","16.5",,,,"1"
"2020-10","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","19.2",,,,"1"
"2020-11","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","22.2",,,,"1"
"2020-12","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","22.0",,,,"1"
"2021-01","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","20.2",,,,"1"
"2021-02","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","20.3",,,,"1"
"2021-03","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","23.2",,,,"1"
"2021-04","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","26.4",,,,"1"
"2021-05","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078677894","9.9.1.1.1.1","25.8",,,,"1"
"2020-01","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","16.4",,,,"1"
"2020-02","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","18.2",,,,"1"
"2020-03","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","19.1",,,,"1"
"2020-04","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","12.2",,,,"1"
"2020-05","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","12.4",,,,"1"
"2020-06","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","13.6",,,,"1"
"2020-07","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","15.0",,,,"1"
"2020-08","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","20.7",,,,"1"
"2020-09","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","16.5",,,,"1"
"2020-10","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","19.2",,,,"1"
"2020-11","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","22.2",,,,"1"
"2020-12","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","22.0",,,,"1"
"2021-01","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","20.2",,,,"1"
"2021-02","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","20.3",,,,"1"
"2021-03","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","23.2",,,,"1"
"2021-04","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","26.4",,,,"1"
"2021-05","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078677895","9.9.1.1.1.2","25.8",,,,"1"
"2020-01","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","2.3",,,,"1"
"2020-02","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","2.3",,,,"1"
"2020-03","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","2.3",,,,"1"
"2020-04","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","2.3",,,,"1"
"2020-05","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","2.3",,,,"1"
"2020-06","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","2.3",,,,"1"
"2020-07","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2020-08","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2020-09","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2020-10","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2020-11","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2020-12","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2021-01","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2021-02","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2021-03","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2021-04","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2021-05","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078677896","9.9.1.1.2.1","1.9",,,,"1"
"2020-01","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-02","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-03","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-04","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-05","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-06","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-07","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-08","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-09","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-10","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-11","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-12","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2021-01","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2021-02","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2021-03","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2021-04","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2021-05","Saskatchewan","2016A000247","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078677897","9.9.1.1.2.2",,"..",,,"1"
"2020-01","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","17.5",,,,"1"
"2020-02","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","19.1",,,,"1"
"2020-03","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","17.1",,,,"1"
"2020-04","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","11.4",,,,"1"
"2020-05","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","14.2",,,,"1"
"2020-06","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","14.9",,,,"1"
"2020-07","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","16.6",,,,"1"
"2020-08","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","18.8",,,,"1"
"2020-09","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","23.2",,,,"1"
"2020-10","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","24.6",,,,"1"
"2020-11","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","21.5",,,,"1"
"2020-12","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","22.6",,,,"1"
"2021-01","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","21.1",,,,"1"
"2021-02","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","26.8",,,,"1"
"2021-03","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","27.7",,,,"1"
"2021-04","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","30.4",,,,"1"
"2021-05","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078679082","10.9.1.1.1.1","26.1",,,,"1"
"2020-01","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","17.7",,,,"1"
"2020-02","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","21.5",,,,"1"
"2020-03","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","15.5",,,,"1"
"2020-04","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","12.0",,,,"1"
"2020-05","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","14.2",,,,"1"
"2020-06","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","14.9",,,,"1"
"2020-07","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","15.8",,,,"1"
"2020-08","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","20.3",,,,"1"
"2020-09","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","22.1",,,,"1"
"2020-10","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","24.0",,,,"1"
"2020-11","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","22.2",,,,"1"
"2020-12","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","23.2",,,,"1"
"2021-01","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","21.6",,,,"1"
"2021-02","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","25.8",,,,"1"
"2021-03","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","26.8",,,,"1"
"2021-04","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","32.7",,,,"1"
"2021-05","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078679083","10.9.1.1.1.2","26.0",,,,"1"
"2020-01","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","2.3",,,,"1"
"2020-02","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","2.3",,,,"1"
"2020-03","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","2.3",,,,"1"
"2020-04","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","2.3",,,,"1"
"2020-05","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","2.3",,,,"1"
"2020-06","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","2.3",,,,"1"
"2020-07","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.7",,,,"1"
"2020-08","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.7",,,,"1"
"2020-09","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.7",,,,"1"
"2020-10","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.7",,,,"1"
"2020-11","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.7",,,,"1"
"2020-12","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.7",,,,"1"
"2021-01","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.3",,,,"1"
"2021-02","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.3",,,,"1"
"2021-03","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.3",,,,"1"
"2021-04","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.3",,,,"1"
"2021-05","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078679084","10.9.1.1.2.1","1.3",,,,"1"
"2020-01","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-02","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-03","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-04","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-05","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-06","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-07","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-08","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
